0,1
"('ecoinvent-3.4-biosphere', '9da5c6d0-92f0-4a7c-933b-7e14d980975a')","Disinfectants, unspecified"
"('ecoinvent-3.4-biosphere', '6d9e9a11-4d99-4489-a0ab-4cd1b6b8eaef')",Xylene
"('ecoinvent-3.4-biosphere', '6d9e9a11-4d99-4489-a0ab-4cd1b6b8eaef')",Xylene
"('ecoinvent-3.4-biosphere', '2635ffda-08c1-4069-b130-25f11c3db05d')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '2635ffda-08c1-4069-b130-25f11c3db05d')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '2635ffda-08c1-4069-b130-25f11c3db05d')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '91955aba-6ebc-4413-9342-f0298860b4aa')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '91955aba-6ebc-4413-9342-f0298860b4aa')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um"
"('ecoinvent-3.4-biosphere', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","Particulates, < 2.5 um"
"('ecoinvent-3.4-biosphere', '779f93e2-bbb4-4a06-a46a-ce636fe59a62')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '779f93e2-bbb4-4a06-a46a-ce636fe59a62')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '779f93e2-bbb4-4a06-a46a-ce636fe59a62')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', 'ccb169c3-8aae-4727-89bb-a7dd122946f3')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', 'ccb169c3-8aae-4727-89bb-a7dd122946f3')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', 'ccb169c3-8aae-4727-89bb-a7dd122946f3')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '5f4baaf6-055e-491e-9852-258897ab5194')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '5f4baaf6-055e-491e-9852-258897ab5194')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '5f4baaf6-055e-491e-9852-258897ab5194')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '5bb486eb-29db-4b80-bb79-c7023c0d5756')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', '5bb486eb-29db-4b80-bb79-c7023c0d5756')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', '5bb486eb-29db-4b80-bb79-c7023c0d5756')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', '54c743a4-5438-4f3c-8e84-89b3e6ec0cc0')",Dissolved solids
"('ecoinvent-3.4-biosphere', '54c743a4-5438-4f3c-8e84-89b3e6ec0cc0')",Dissolved solids
"('ecoinvent-3.4-biosphere', '54c743a4-5438-4f3c-8e84-89b3e6ec0cc0')",Dissolved solids
"('ecoinvent-3.4-biosphere', '1d8560a8-23e0-57f0-ade2-69103c953de8')",Diphenylether-compound
"('ecoinvent-3.4-biosphere', '1d8560a8-23e0-57f0-ade2-69103c953de8')",Diphenylether-compound
"('ecoinvent-3.4-biosphere', '1d8560a8-23e0-57f0-ade2-69103c953de8')",Diphenylether-compound
"('ecoinvent-3.4-biosphere', '68ab2496-c441-4102-a3fa-0d71a24106ab')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '68ab2496-c441-4102-a3fa-0d71a24106ab')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '68ab2496-c441-4102-a3fa-0d71a24106ab')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '25f52995-fc88-44ab-b11c-f93e35020d01')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '25f52995-fc88-44ab-b11c-f93e35020d01')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '25f52995-fc88-44ab-b11c-f93e35020d01')",Ethyl cellulose
"('ecoinvent-3.4-biosphere', '752a43f7-3ae7-471e-b479-9bb0ac8e97c9')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '752a43f7-3ae7-471e-b479-9bb0ac8e97c9')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '752a43f7-3ae7-471e-b479-9bb0ac8e97c9')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '18282ab8-5b46-4c56-9038-588ed28a4a95')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '18282ab8-5b46-4c56-9038-588ed28a4a95')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '18282ab8-5b46-4c56-9038-588ed28a4a95')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '9d508263-9cfd-444a-b1de-73f2bcf39c02')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '9d508263-9cfd-444a-b1de-73f2bcf39c02')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '9d508263-9cfd-444a-b1de-73f2bcf39c02')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '57c27ba7-a61a-4932-8cd5-095c88ff0245')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '57c27ba7-a61a-4932-8cd5-095c88ff0245')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', '57c27ba7-a61a-4932-8cd5-095c88ff0245')","BOD5, Biological Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'c955fc32-da91-468e-8f65-5aca2c8aa4cc')",Paraffins
"('ecoinvent-3.4-biosphere', 'c955fc32-da91-468e-8f65-5aca2c8aa4cc')",Paraffins
"('ecoinvent-3.4-biosphere', 'c955fc32-da91-468e-8f65-5aca2c8aa4cc')",Paraffins
"('ecoinvent-3.4-biosphere', '696e997b-bc1e-44c2-9145-e93163c97c61')",Paraffins
"('ecoinvent-3.4-biosphere', '696e997b-bc1e-44c2-9145-e93163c97c61')",Paraffins
"('ecoinvent-3.4-biosphere', '696e997b-bc1e-44c2-9145-e93163c97c61')",Paraffins
"('ecoinvent-3.4-biosphere', 'f9952327-7cac-4b05-84cb-e96a3f0f239b')",Terpenes
"('ecoinvent-3.4-biosphere', 'f9952327-7cac-4b05-84cb-e96a3f0f239b')",Terpenes
"('ecoinvent-3.4-biosphere', 'f9952327-7cac-4b05-84cb-e96a3f0f239b')",Terpenes
"('ecoinvent-3.4-biosphere', '9e9b6792-40e6-4d62-a3e0-ebebc0c65166')","Shale, in ground"
"('ecoinvent-3.4-biosphere', '9e9b6792-40e6-4d62-a3e0-ebebc0c65166')","Shale, in ground"
"('ecoinvent-3.4-biosphere', '9e9b6792-40e6-4d62-a3e0-ebebc0c65166')","Shale, in ground"
"('ecoinvent-3.4-biosphere', 'e22e8f39-d8f2-4702-bed3-0b95babb7788')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', 'e22e8f39-d8f2-4702-bed3-0b95babb7788')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', 'e22e8f39-d8f2-4702-bed3-0b95babb7788')","Particulates, > 10 um"
"('ecoinvent-3.4-biosphere', '230c08c9-70b7-4d28-a649-f5f85fbc3162')",Paraffins
"('ecoinvent-3.4-biosphere', '230c08c9-70b7-4d28-a649-f5f85fbc3162')",Paraffins
"('ecoinvent-3.4-biosphere', '230c08c9-70b7-4d28-a649-f5f85fbc3162')",Paraffins
"('ecoinvent-3.4-biosphere', 'e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', 'e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', 'e9bf9e2d-4bd1-4679-86ff-e34f6b750ea0')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', 'e620a933-c348-4e7e-8893-ab0a0f681c7e')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', 'e620a933-c348-4e7e-8893-ab0a0f681c7e')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', 'e620a933-c348-4e7e-8893-ab0a0f681c7e')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '18fb2184-d78e-467f-9eac-116bd534739f')","Pesticides, unspecified"
"('ecoinvent-3.4-biosphere', '18fb2184-d78e-467f-9eac-116bd534739f')","Pesticides, unspecified"
"('ecoinvent-3.4-biosphere', '18fb2184-d78e-467f-9eac-116bd534739f')","Pesticides, unspecified"
"('ecoinvent-3.4-biosphere', '6ccd9417-aa87-480b-8306-b95c1765e884')","venting of argon, crude, liquid"
"('ecoinvent-3.4-biosphere', '6ccd9417-aa87-480b-8306-b95c1765e884')","venting of argon, crude, liquid"
"('ecoinvent-3.4-biosphere', '6ccd9417-aa87-480b-8306-b95c1765e884')","venting of argon, crude, liquid"
"('ecoinvent-3.4-biosphere', '3cca7f02-58b0-4b49-9938-e0f8bea03064')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '3cca7f02-58b0-4b49-9938-e0f8bea03064')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '3cca7f02-58b0-4b49-9938-e0f8bea03064')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'f4498c00-c870-40fb-a2b3-49b6f522d324')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', 'f4498c00-c870-40fb-a2b3-49b6f522d324')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', 'f4498c00-c870-40fb-a2b3-49b6f522d324')",Tributyltin compounds
"('ecoinvent-3.4-biosphere', 'e1615e9d-73cb-416e-9c46-f7f1822e3232')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', 'e1615e9d-73cb-416e-9c46-f7f1822e3232')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', 'e1615e9d-73cb-416e-9c46-f7f1822e3232')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '0e6cf9f9-44ff-4395-ad3b-36109a32e6eb')",Xylene
"('ecoinvent-3.4-biosphere', '0e6cf9f9-44ff-4395-ad3b-36109a32e6eb')",Xylene
"('ecoinvent-3.4-biosphere', '0e6cf9f9-44ff-4395-ad3b-36109a32e6eb')",Xylene
"('ecoinvent-3.4-biosphere', '4d479616-676f-4db1-8b3a-c14edbdbafc0')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '4d479616-676f-4db1-8b3a-c14edbdbafc0')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '4d479616-676f-4db1-8b3a-c14edbdbafc0')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'd7853477-ebdb-4339-aecf-c1837f963bed')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', 'd7853477-ebdb-4339-aecf-c1837f963bed')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', 'd7853477-ebdb-4339-aecf-c1837f963bed')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '4412a76b-eb71-4fd3-afc9-6871a58cae5f')",Metiram
"('ecoinvent-3.4-biosphere', '4412a76b-eb71-4fd3-afc9-6871a58cae5f')",Metiram
"('ecoinvent-3.4-biosphere', '4412a76b-eb71-4fd3-afc9-6871a58cae5f')",Metiram
"('ecoinvent-3.4-biosphere', '20f74678-e826-4a98-a625-5b3e7bc7b9c1')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '20f74678-e826-4a98-a625-5b3e7bc7b9c1')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '41625ba3-8bf4-4d2a-b634-fddcdf622282')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '41625ba3-8bf4-4d2a-b634-fddcdf622282')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '41625ba3-8bf4-4d2a-b634-fddcdf622282')","Herbicides, unspecified"
"('ecoinvent-3.4-biosphere', '5c9ec415-12f1-4390-bcff-3ff0fcd7ba73')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '5c9ec415-12f1-4390-bcff-3ff0fcd7ba73')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '5c9ec415-12f1-4390-bcff-3ff0fcd7ba73')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', 'd6ec8431-7ff8-4018-8574-00a03966c952')",Prothioconazol
"('ecoinvent-3.4-biosphere', 'd6ec8431-7ff8-4018-8574-00a03966c952')",Prothioconazol
"('ecoinvent-3.4-biosphere', 'd6ec8431-7ff8-4018-8574-00a03966c952')",Prothioconazol
"('ecoinvent-3.4-biosphere', 'd41ee922-fa80-45e3-a317-3e9b72ee385d')","Oils, non-fossil"
"('ecoinvent-3.4-biosphere', 'd41ee922-fa80-45e3-a317-3e9b72ee385d')","Oils, non-fossil"
"('ecoinvent-3.4-biosphere', 'd41ee922-fa80-45e3-a317-3e9b72ee385d')","Oils, non-fossil"
"('ecoinvent-3.4-biosphere', '017be306-b88a-4d3a-a906-b8734b72b6fb')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', '017be306-b88a-4d3a-a906-b8734b72b6fb')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', '017be306-b88a-4d3a-a906-b8734b72b6fb')","Carboxylic acids, unspecified"
"('ecoinvent-3.4-biosphere', 'a5a9c364-1591-4247-8a42-60cfd33696ab')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', 'a5a9c364-1591-4247-8a42-60cfd33696ab')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', 'a5a9c364-1591-4247-8a42-60cfd33696ab')","Butylcarbamate, iodopropynyl"
"('ecoinvent-3.4-biosphere', 'e385da6d-8c5a-42ff-a8fe-d18943079774')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'e385da6d-8c5a-42ff-a8fe-d18943079774')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', 'e385da6d-8c5a-42ff-a8fe-d18943079774')","Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin"
"('ecoinvent-3.4-biosphere', '2a042136-80fd-4c1c-8996-65a7985497d3')",Cyclohexane (for all cycloalkanes)
"('ecoinvent-3.4-biosphere', '2a042136-80fd-4c1c-8996-65a7985497d3')",Cyclohexane (for all cycloalkanes)
"('ecoinvent-3.4-biosphere', '2a042136-80fd-4c1c-8996-65a7985497d3')",Cyclohexane (for all cycloalkanes)
"('ecoinvent-3.4-biosphere', '10b69d7a-018d-44c6-9a5e-e67fc9475b86')",Terpenes
"('ecoinvent-3.4-biosphere', '10b69d7a-018d-44c6-9a5e-e67fc9475b86')",Terpenes
"('ecoinvent-3.4-biosphere', '10b69d7a-018d-44c6-9a5e-e67fc9475b86')",Terpenes
"('ecoinvent-3.4-biosphere', 'c7328f5c-abaa-4786-a9ef-6706a9108382')",Pyraclostrobin (prop)
"('ecoinvent-3.4-biosphere', 'c7328f5c-abaa-4786-a9ef-6706a9108382')",Pyraclostrobin (prop)
"('ecoinvent-3.4-biosphere', 'be10dd54-eb4d-48ae-9e14-7d79ce8b170d')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'be10dd54-eb4d-48ae-9e14-7d79ce8b170d')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', 'be10dd54-eb4d-48ae-9e14-7d79ce8b170d')","COD, Chemical Oxygen Demand"
"('ecoinvent-3.4-biosphere', '54287273-55f8-4e8f-a115-8ff1aa5025d3')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '54287273-55f8-4e8f-a115-8ff1aa5025d3')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '54287273-55f8-4e8f-a115-8ff1aa5025d3')","Cyhalothrin, gamma-"
"('ecoinvent-3.4-biosphere', '3410aa09-a803-4bdc-8f10-f03f1760851a')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', '3410aa09-a803-4bdc-8f10-f03f1760851a')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', '3410aa09-a803-4bdc-8f10-f03f1760851a')","Acidity, unspecified"
"('ecoinvent-3.4-biosphere', '604f9273-f26b-46be-83a7-3a65280011d1')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '604f9273-f26b-46be-83a7-3a65280011d1')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '604f9273-f26b-46be-83a7-3a65280011d1')","Particulates, > 2.5 um, and < 10um"
"('ecoinvent-3.4-biosphere', '5d830756-4153-4cc9-ade4-69f8c19e150f')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '5d830756-4153-4cc9-ade4-69f8c19e150f')","Oils, unspecified"
"('ecoinvent-3.4-biosphere', '03a1f7e6-f18b-4d49-b40b-5f52d1d9fb5c')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '03a1f7e6-f18b-4d49-b40b-5f52d1d9fb5c')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '03a1f7e6-f18b-4d49-b40b-5f52d1d9fb5c')","Insecticides, unspecified"
"('ecoinvent-3.4-biosphere', '49c42751-1b0b-4ab1-8e70-032e991ce6fd')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '49c42751-1b0b-4ab1-8e70-032e991ce6fd')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '49c42751-1b0b-4ab1-8e70-032e991ce6fd')","Hydrocarbons, unspecified"
"('ecoinvent-3.4-biosphere', '0eba8639-12c1-40ce-b1b6-e3394ec94dc0')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '0eba8639-12c1-40ce-b1b6-e3394ec94dc0')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '0eba8639-12c1-40ce-b1b6-e3394ec94dc0')","2,4-D amines"
"('ecoinvent-3.4-biosphere', '65a9697b-d317-4f0b-939a-6aa18ac6342f')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', '65a9697b-d317-4f0b-939a-6aa18ac6342f')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', '65a9697b-d317-4f0b-939a-6aa18ac6342f')","Phthalate, butyl-benzyl-"
"('ecoinvent-3.4-biosphere', '045f7de9-60d5-4916-a504-5a1002a6e97e')",Xylene
"('ecoinvent-3.4-biosphere', '045f7de9-60d5-4916-a504-5a1002a6e97e')",Xylene
"('ecoinvent-3.4-biosphere', '045f7de9-60d5-4916-a504-5a1002a6e97e')",Xylene
"('ecoinvent-3.4-biosphere', 'fea16062-6c4b-4d59-be9e-e9b0b56ca9f0')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', 'fea16062-6c4b-4d59-be9e-e9b0b56ca9f0')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', 'fea16062-6c4b-4d59-be9e-e9b0b56ca9f0')","Hydrocarbons, aliphatic, alkanes, cyclic"
"('ecoinvent-3.4-biosphere', '1ce92120-8acb-4e30-a97c-0b1ffd369b89')",Paraffins
"('ecoinvent-3.4-biosphere', '1ce92120-8acb-4e30-a97c-0b1ffd369b89')",Paraffins
"('ecoinvent-3.4-biosphere', '1ce92120-8acb-4e30-a97c-0b1ffd369b89')",Paraffins
"('ecoinvent-3.4-biosphere', 'b157329c-4179-5491-97c4-649900954ffa')",Amine oxide
"('ecoinvent-3.4-biosphere', 'b157329c-4179-5491-97c4-649900954ffa')",Amine oxide
"('ecoinvent-3.4-biosphere', 'b157329c-4179-5491-97c4-649900954ffa')",Amine oxide
"('ecoinvent-3.4-biosphere', 'b50cbca2-b548-44e2-8acd-afa34d55e055')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'b50cbca2-b548-44e2-8acd-afa34d55e055')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', 'b50cbca2-b548-44e2-8acd-afa34d55e055')","Hydrocarbons, aromatic"
"('ecoinvent-3.4-biosphere', '8734eb08-50cf-4f5a-8d1a-db76d38efe3c')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', '8734eb08-50cf-4f5a-8d1a-db76d38efe3c')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', '8734eb08-50cf-4f5a-8d1a-db76d38efe3c')","TOC, Total Organic Carbon"
"('ecoinvent-3.4-biosphere', '2b6c2cee-deb2-49f1-a552-a666a41fc14e')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '2b6c2cee-deb2-49f1-a552-a666a41fc14e')","Fungicides, unspecified"
"('ecoinvent-3.4-biosphere', '2b6c2cee-deb2-49f1-a552-a666a41fc14e')","Fungicides, unspecified"
