0,1,2,3,4,5
"('ecoinvent-3.4-biosphere', '3cc27705-f130-4e46-9de0-a1ca0ae1f7c6')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '3cc27705-f130-4e46-9de0-a1ca0ae1f7c6')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '3cc27705-f130-4e46-9de0-a1ca0ae1f7c6')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '85c40d9a-cbf0-44f0-a9a2-5b1edee4055a')",Beryllium,Beryllium,Be,9.012183,
"('ecoinvent-3.4-biosphere', '85c40d9a-cbf0-44f0-a9a2-5b1edee4055a')",Beryllium,Beryllium,Be,9.012183,
"('ecoinvent-3.4-biosphere', '85c40d9a-cbf0-44f0-a9a2-5b1edee4055a')",Beryllium,Beryllium,Be,9.012183,
"('ecoinvent-3.4-biosphere', 'cc667a3d-e88b-42f7-b265-461b7d66837f')",Diflufenzopyr-sodium,Diflufenzopyr-sodium,C15H11F2N4NaO3,356.26,
"('ecoinvent-3.4-biosphere', 'cc667a3d-e88b-42f7-b265-461b7d66837f')",Diflufenzopyr-sodium,Diflufenzopyr-sodium,C15H11F2N4NaO3,356.26,
"('ecoinvent-3.4-biosphere', 'cc667a3d-e88b-42f7-b265-461b7d66837f')",Diflufenzopyr-sodium,Diflufenzopyr-sodium,C15H11F2N4NaO3,356.26,
"('ecoinvent-3.4-biosphere', 'd439867e-7ef9-41aa-91e2-de8a922f9158')",Diethylene glycol,Diethylene glycol,C4H10O3,106.12,
"('ecoinvent-3.4-biosphere', 'd439867e-7ef9-41aa-91e2-de8a922f9158')",Diethylene glycol,Diethylene glycol,C4H10O3,106.12,
"('ecoinvent-3.4-biosphere', 'd439867e-7ef9-41aa-91e2-de8a922f9158')",Diethylene glycol,Diethylene glycol,C4H10O3,106.12,
"('ecoinvent-3.4-biosphere', '90f7c1f9-e57e-4806-a154-5be9a6e1ac2e')",Isoxaflutole,Isoxaflutole,C15H12F3NO4S,359.3,
"('ecoinvent-3.4-biosphere', '90f7c1f9-e57e-4806-a154-5be9a6e1ac2e')",Isoxaflutole,Isoxaflutole,C15H12F3NO4S,359.3,
"('ecoinvent-3.4-biosphere', '90f7c1f9-e57e-4806-a154-5be9a6e1ac2e')",Isoxaflutole,Isoxaflutole,C15H12F3NO4S,359.3,
"('ecoinvent-3.4-biosphere', 'd0aaa60f-40d9-4c12-a486-954333aa549f')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', 'd0aaa60f-40d9-4c12-a486-954333aa549f')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', 'd0aaa60f-40d9-4c12-a486-954333aa549f')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",Phosphate,Phosphate,O4P-3,94.971,-0.0
"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",Phosphate,Phosphate,O4P-3,94.971,-0.0
"('ecoinvent-3.4-biosphere', 'c8791f3c-3c4a-4278-91c0-483797d14da2')",Phosphate,Phosphate,O4P-3,94.971,-0.0
"('ecoinvent-3.4-biosphere', '0c209634-80bb-4909-8442-3189b7cb01d7')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', '0c209634-80bb-4909-8442-3189b7cb01d7')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', '0c209634-80bb-4909-8442-3189b7cb01d7')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'a8896ed6-4c9d-4b06-a356-49d8cdd9e9d7')","Gold, Au 1.4E-4%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', 'a8896ed6-4c9d-4b06-a356-49d8cdd9e9d7')","Gold, Au 1.4E-4%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', 'a8896ed6-4c9d-4b06-a356-49d8cdd9e9d7')","Gold, Au 1.4E-4%, in ore, in ground",Gold,Au,196.96657,
"('ecoinvent-3.4-biosphere', '55b0bc94-7f43-4930-ad57-25af3f892757')",Acetaldehyde,Acetaldehyde,C2H4O,44.05,
"('ecoinvent-3.4-biosphere', '55b0bc94-7f43-4930-ad57-25af3f892757')",Acetaldehyde,Acetaldehyde,C2H4O,44.05,
"('ecoinvent-3.4-biosphere', '55b0bc94-7f43-4930-ad57-25af3f892757')",Acetaldehyde,Acetaldehyde,C2H4O,44.05,
"('ecoinvent-3.4-biosphere', 'e47e4e5f-6528-413d-a8fb-1cd1875fbd73')","Nickel, 1.98% in silicates, 1.04% in crude ore, in ground",Nickel,Ni,58.693,-9.066741688482605e-14
"('ecoinvent-3.4-biosphere', 'e47e4e5f-6528-413d-a8fb-1cd1875fbd73')","Nickel, 1.98% in silicates, 1.04% in crude ore, in ground",Nickel,Ni,58.693,-9.066741688482605e-14
"('ecoinvent-3.4-biosphere', 'e47e4e5f-6528-413d-a8fb-1cd1875fbd73')","Nickel, 1.98% in silicates, 1.04% in crude ore, in ground",Nickel,Ni,58.693,-9.066741688482605e-14
"('ecoinvent-3.4-biosphere', 'e75faf77-8341-4223-8b46-72391fd0f312')","Ethane, 1,1,2-trichloro-","1,1,2-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', 'e75faf77-8341-4223-8b46-72391fd0f312')","Ethane, 1,1,2-trichloro-","1,1,2-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', 'e75faf77-8341-4223-8b46-72391fd0f312')","Ethane, 1,1,2-trichloro-","1,1,2-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', 'bc86067c-20e8-46e7-8419-de1eee73ccdd')",Elemental carbon,Elemental carbon,C,12.011,
"('ecoinvent-3.4-biosphere', 'bc86067c-20e8-46e7-8419-de1eee73ccdd')",Elemental carbon,Elemental carbon,C,12.011,
"('ecoinvent-3.4-biosphere', 'bc86067c-20e8-46e7-8419-de1eee73ccdd')",Elemental carbon,Elemental carbon,C,12.011,
"('ecoinvent-3.4-biosphere', '68e32537-beae-41c2-be72-74df4d273c11')",Hydrogen chloride,Hydrogen chloride,ClH,36.46,
"('ecoinvent-3.4-biosphere', '68e32537-beae-41c2-be72-74df4d273c11')",Hydrogen chloride,Hydrogen chloride,ClH,36.46,
"('ecoinvent-3.4-biosphere', '68e32537-beae-41c2-be72-74df4d273c11')",Hydrogen chloride,Hydrogen chloride,ClH,36.46,
"('ecoinvent-3.4-biosphere', 'f74f45cd-431c-48a5-b0f7-dc4632089fb4')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'f74f45cd-431c-48a5-b0f7-dc4632089fb4')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'f74f45cd-431c-48a5-b0f7-dc4632089fb4')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', 'e0401210-0377-4670-84af-12247ca20bed')",Aluminium,Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', 'a76cf135-2be1-4e53-9423-9211acd100f1')","Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground",Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', 'a76cf135-2be1-4e53-9423-9211acd100f1')","Molybdenum, 0.022% in sulfide, Mo 8.2E-3% and Cu 0.22% in crude ore, in ground",Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', '7f886a09-50b2-49c1-8fdf-d330c90556a1')","Benzene, chloro-",chloroBenzene,C6H5Cl,112.55,
"('ecoinvent-3.4-biosphere', '7f886a09-50b2-49c1-8fdf-d330c90556a1')","Benzene, chloro-",chloroBenzene,C6H5Cl,112.55,
"('ecoinvent-3.4-biosphere', '7f886a09-50b2-49c1-8fdf-d330c90556a1')","Benzene, chloro-",chloroBenzene,C6H5Cl,112.55,
"('ecoinvent-3.4-biosphere', '70c436a2-c304-4405-9230-dcfbb7b11dde')",4-Methyl-2-pentanol,4-Methyl-2-pentanol,C6H14O,102.17,
"('ecoinvent-3.4-biosphere', '70c436a2-c304-4405-9230-dcfbb7b11dde')",4-Methyl-2-pentanol,4-Methyl-2-pentanol,C6H14O,102.17,
"('ecoinvent-3.4-biosphere', '70c436a2-c304-4405-9230-dcfbb7b11dde')",4-Methyl-2-pentanol,4-Methyl-2-pentanol,C6H14O,102.17,
"('ecoinvent-3.4-biosphere', 'f757365c-c6fd-41fe-ad32-3594ccd97ef0')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', 'f757365c-c6fd-41fe-ad32-3594ccd97ef0')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', 'f757365c-c6fd-41fe-ad32-3594ccd97ef0')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', '2b178c09-89d4-49be-afbb-ec21bc158d9c')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', '2b178c09-89d4-49be-afbb-ec21bc158d9c')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', '2b178c09-89d4-49be-afbb-ec21bc158d9c')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'f237cc62-40b2-4a40-a5fa-d46681d39cf2')",Sodium hypochlorite,Sodium hypochlorite,ClNaO,74.44,
"('ecoinvent-3.4-biosphere', 'f237cc62-40b2-4a40-a5fa-d46681d39cf2')",Sodium hypochlorite,Sodium hypochlorite,ClNaO,74.44,
"('ecoinvent-3.4-biosphere', 'f237cc62-40b2-4a40-a5fa-d46681d39cf2')",Sodium hypochlorite,Sodium hypochlorite,ClNaO,74.44,
"('ecoinvent-3.4-biosphere', '708085b8-37a1-4116-aab9-229cfef519a0')","Ethane, hexachloro-",hexachloroEthane,C2Cl6,236.7,
"('ecoinvent-3.4-biosphere', '708085b8-37a1-4116-aab9-229cfef519a0')","Ethane, hexachloro-",hexachloroEthane,C2Cl6,236.7,
"('ecoinvent-3.4-biosphere', '708085b8-37a1-4116-aab9-229cfef519a0')","Ethane, hexachloro-",hexachloroEthane,C2Cl6,236.7,
"('ecoinvent-3.4-biosphere', '27f61651-96a5-45c7-9873-832626cf6905')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', '27f61651-96a5-45c7-9873-832626cf6905')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', '27f61651-96a5-45c7-9873-832626cf6905')","Ethane, 2-chloro-1,1,1,2-tetrafluoro-, HCFC-124","2-chloro-1,1,1,2-tetrafluoroEthane",C2HClF4,136.47,
"('ecoinvent-3.4-biosphere', 'cbaca555-e09c-4dc6-bdc3-60e6f8a784f9')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', 'cbaca555-e09c-4dc6-bdc3-60e6f8a784f9')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', 'cbaca555-e09c-4dc6-bdc3-60e6f8a784f9')",Acetonitrile,Acetonitrile,C2H3N,41.05,
"('ecoinvent-3.4-biosphere', 'ff32cb2a-4d63-435e-8787-58436bd36a83')",Boscalid,Boscalid,C18H12Cl2N2O,343.2,
"('ecoinvent-3.4-biosphere', 'ff32cb2a-4d63-435e-8787-58436bd36a83')",Boscalid,Boscalid,C18H12Cl2N2O,343.2,
"('ecoinvent-3.4-biosphere', 'ff32cb2a-4d63-435e-8787-58436bd36a83')",Boscalid,Boscalid,C18H12Cl2N2O,343.2,
"('ecoinvent-3.4-biosphere', '1653bf60-f682-4088-b02d-6dc44eae2786')","Potassium, ion",Potassium,K,39.0983,
"('ecoinvent-3.4-biosphere', '1653bf60-f682-4088-b02d-6dc44eae2786')","Potassium, ion",Potassium,K,39.0983,
"('ecoinvent-3.4-biosphere', '1653bf60-f682-4088-b02d-6dc44eae2786')","Potassium, ion",Potassium,K,39.0983,
"('ecoinvent-3.4-biosphere', '67070d27-426e-43e9-98e8-309952f78140')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', '67070d27-426e-43e9-98e8-309952f78140')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', '67070d27-426e-43e9-98e8-309952f78140')",o-Dichlorobenzene,o-Dichlorobenzene,C6H4Cl2,147.0,
"('ecoinvent-3.4-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')","Silver, ion",Silver,Ag,107.868,-1.5701960660375504e-13
"('ecoinvent-3.4-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')","Silver, ion",Silver,Ag,107.868,-1.5701960660375504e-13
"('ecoinvent-3.4-biosphere', '94426df9-63b1-4dc6-ad1b-3509e22f1154')","Silver, ion",Silver,Ag,107.868,-1.5701960660375504e-13
"('ecoinvent-3.4-biosphere', 'ec4a104f-eab5-4a06-bd0a-e1c34d888718')",Acenaphthylene,Acenaphthylene,C12H8,152.19,
"('ecoinvent-3.4-biosphere', 'ec4a104f-eab5-4a06-bd0a-e1c34d888718')",Acenaphthylene,Acenaphthylene,C12H8,152.19,
"('ecoinvent-3.4-biosphere', 'ec4a104f-eab5-4a06-bd0a-e1c34d888718')",Acenaphthylene,Acenaphthylene,C12H8,152.19,
"('ecoinvent-3.4-biosphere', '7000de19-18c4-4bfd-90a2-9b1f2346eb99')",Prometryn,Prometryn,C10H19N5S,241.36,
"('ecoinvent-3.4-biosphere', '7000de19-18c4-4bfd-90a2-9b1f2346eb99')",Prometryn,Prometryn,C10H19N5S,241.36,
"('ecoinvent-3.4-biosphere', '7000de19-18c4-4bfd-90a2-9b1f2346eb99')",Prometryn,Prometryn,C10H19N5S,241.36,
"('ecoinvent-3.4-biosphere', '7c2a4d8b-a21a-4688-93b2-1fe41ce9e5d9')",Methyl lactate,Methyl lactate,C4H8O3,104.1,
"('ecoinvent-3.4-biosphere', '7c2a4d8b-a21a-4688-93b2-1fe41ce9e5d9')",Methyl lactate,Methyl lactate,C4H8O3,104.1,
"('ecoinvent-3.4-biosphere', '7c2a4d8b-a21a-4688-93b2-1fe41ce9e5d9')",Methyl lactate,Methyl lactate,C4H8O3,104.1,
"('ecoinvent-3.4-biosphere', '35753afa-ced2-42df-9f8b-5624920361a2')",Diisobutyl ketone,Diisobutyl ketone,C9H18O,142.24,
"('ecoinvent-3.4-biosphere', '35753afa-ced2-42df-9f8b-5624920361a2')",Diisobutyl ketone,Diisobutyl ketone,C9H18O,142.24,
"('ecoinvent-3.4-biosphere', '35753afa-ced2-42df-9f8b-5624920361a2')",Diisobutyl ketone,Diisobutyl ketone,C9H18O,142.24,
"('ecoinvent-3.4-biosphere', 'edd13644-5212-4e83-9fee-9358521a6b42')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
"('ecoinvent-3.4-biosphere', 'edd13644-5212-4e83-9fee-9358521a6b42')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
"('ecoinvent-3.4-biosphere', 'edd13644-5212-4e83-9fee-9358521a6b42')",Ethyl acetate,Ethyl acetate,C4H8O2,88.11,
"('ecoinvent-3.4-biosphere', 'b10642d6-cd29-4cf0-9ebe-755902c9a3ae')",Myclobutanil,Myclobutanil,C15H17ClN4,288.77,
"('ecoinvent-3.4-biosphere', 'b10642d6-cd29-4cf0-9ebe-755902c9a3ae')",Myclobutanil,Myclobutanil,C15H17ClN4,288.77,
"('ecoinvent-3.4-biosphere', 'b10642d6-cd29-4cf0-9ebe-755902c9a3ae')",Myclobutanil,Myclobutanil,C15H17ClN4,288.77,
"('ecoinvent-3.4-biosphere', '6cdb9fc0-1865-4152-b05b-a60fd1f20a7e')",Methyl acrylate,Methyl acrylate,C4H6O2,86.09,
"('ecoinvent-3.4-biosphere', '6cdb9fc0-1865-4152-b05b-a60fd1f20a7e')",Methyl acrylate,Methyl acrylate,C4H6O2,86.09,
"('ecoinvent-3.4-biosphere', '6cdb9fc0-1865-4152-b05b-a60fd1f20a7e')",Methyl acrylate,Methyl acrylate,C4H6O2,86.09,
"('ecoinvent-3.4-biosphere', '3e419ebc-c0f1-4f85-a544-cf3460a680b6')",Boron,Boron,B,10.81,
"('ecoinvent-3.4-biosphere', '3e419ebc-c0f1-4f85-a544-cf3460a680b6')",Boron,Boron,B,10.81,
"('ecoinvent-3.4-biosphere', '3e419ebc-c0f1-4f85-a544-cf3460a680b6')",Boron,Boron,B,10.81,
"('ecoinvent-3.4-biosphere', '3626a6e4-e594-44f2-b2cc-24ac1c9b6f07')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', '3626a6e4-e594-44f2-b2cc-24ac1c9b6f07')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', '3626a6e4-e594-44f2-b2cc-24ac1c9b6f07')",Scandium,Scandium,Sc,44.95591,
"('ecoinvent-3.4-biosphere', 'c1ad9058-6019-4835-ab47-d3e3f35b94d9')",Propamocarb HCl,Propamocarb HCl,C9H21ClN2O2,224.73,
"('ecoinvent-3.4-biosphere', 'c1ad9058-6019-4835-ab47-d3e3f35b94d9')",Propamocarb HCl,Propamocarb HCl,C9H21ClN2O2,224.73,
"('ecoinvent-3.4-biosphere', 'c1ad9058-6019-4835-ab47-d3e3f35b94d9')",Propamocarb HCl,Propamocarb HCl,C9H21ClN2O2,224.73,
"('ecoinvent-3.4-biosphere', 'abbd3b09-a7ec-435a-9d01-34cf8581739e')",Chromium VI,Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', 'abbd3b09-a7ec-435a-9d01-34cf8581739e')",Chromium VI,Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', 'abbd3b09-a7ec-435a-9d01-34cf8581739e')",Chromium VI,Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')","Chromium, ion",Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')","Chromium, ion",Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', 'e34d3da4-a3d5-41be-84b5-458afe32c990')","Chromium, ion",Chromium,Cr,51.996,-3.1278613038877847e-13
"('ecoinvent-3.4-biosphere', '938b8b4d-9401-40de-901a-6e545a6f8d2a')",Hydrogen,Hydrogen,H2,2.016,
"('ecoinvent-3.4-biosphere', '938b8b4d-9401-40de-901a-6e545a6f8d2a')",Hydrogen,Hydrogen,H2,2.016,
"('ecoinvent-3.4-biosphere', '938b8b4d-9401-40de-901a-6e545a6f8d2a')",Hydrogen,Hydrogen,H2,2.016,
"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Molybdenum,Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Molybdenum,Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', '442511cc-a98b-4242-9229-5736cb9a9399')",Molybdenum,Molybdenum,Mo,95.95,-1.653204348388365e-13
"('ecoinvent-3.4-biosphere', '6192f17c-9390-4381-9e58-99e384428da5')",Ethylene glycol monoethyl ether,Ethylene glycol monoethyl ether,C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', '6192f17c-9390-4381-9e58-99e384428da5')",Ethylene glycol monoethyl ether,Ethylene glycol monoethyl ether,C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', '6192f17c-9390-4381-9e58-99e384428da5')",Ethylene glycol monoethyl ether,Ethylene glycol monoethyl ether,C4H10O2,90.12,
"('ecoinvent-3.4-biosphere', 'b4c2f1fd-079a-4afc-8acb-67d1c4465c00')",Anthracene,Anthracene,C14H10,178.23,
"('ecoinvent-3.4-biosphere', 'b4c2f1fd-079a-4afc-8acb-67d1c4465c00')",Anthracene,Anthracene,C14H10,178.23,
"('ecoinvent-3.4-biosphere', 'b4c2f1fd-079a-4afc-8acb-67d1c4465c00')",Anthracene,Anthracene,C14H10,178.23,
"('ecoinvent-3.4-biosphere', 'ae2c3adf-7f7d-4973-a8e8-3fe1300f8183')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', 'ae2c3adf-7f7d-4973-a8e8-3fe1300f8183')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', 'ae2c3adf-7f7d-4973-a8e8-3fe1300f8183')",Strontium,Strontium,Sr,87.62,
"('ecoinvent-3.4-biosphere', 'af3b0f01-3f06-46c7-a3b7-66bfec083264')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', 'af3b0f01-3f06-46c7-a3b7-66bfec083264')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', 'af3b0f01-3f06-46c7-a3b7-66bfec083264')",Methyl formate,Methyl formate,C2H4O2,60.05,
"('ecoinvent-3.4-biosphere', '9b505d7c-4239-40e0-9dbe-55d38f3b85b3')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', '9b505d7c-4239-40e0-9dbe-55d38f3b85b3')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', '9b505d7c-4239-40e0-9dbe-55d38f3b85b3')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', 'bb6d97ec-cfaa-49e1-8105-89abf4319656')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', 'bb6d97ec-cfaa-49e1-8105-89abf4319656')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', 'bb6d97ec-cfaa-49e1-8105-89abf4319656')",Iodide,Iodide,I-,126.9045,
"('ecoinvent-3.4-biosphere', '69a6c884-39be-444f-a67c-7436a5e66de2')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', '69a6c884-39be-444f-a67c-7436a5e66de2')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', '69a6c884-39be-444f-a67c-7436a5e66de2')","Carbon monoxide, from soil or biomass stock",Carbon monoxide,CO,28.01,
"('ecoinvent-3.4-biosphere', '22ff429e-4506-428d-9bba-4f9595ed3b99')",Cyclohexane,Cyclohexane,C6H12,84.16,
"('ecoinvent-3.4-biosphere', '22ff429e-4506-428d-9bba-4f9595ed3b99')",Cyclohexane,Cyclohexane,C6H12,84.16,
"('ecoinvent-3.4-biosphere', '22ff429e-4506-428d-9bba-4f9595ed3b99')",Cyclohexane,Cyclohexane,C6H12,84.16,
"('ecoinvent-3.4-biosphere', '5ac961f0-8e53-42ff-b13f-1a7fb9133868')","Sodium, ion",Sodium,Na,22.9897693,
"('ecoinvent-3.4-biosphere', '5ac961f0-8e53-42ff-b13f-1a7fb9133868')","Sodium, ion",Sodium,Na,22.9897693,
"('ecoinvent-3.4-biosphere', '5ac961f0-8e53-42ff-b13f-1a7fb9133868')","Sodium, ion",Sodium,Na,22.9897693,
"('ecoinvent-3.4-biosphere', '72b26150-457e-47b6-a77c-987c2e76f704')",Bromide,Bromide,Br-,79.9,
"('ecoinvent-3.4-biosphere', '72b26150-457e-47b6-a77c-987c2e76f704')",Bromide,Bromide,Br-,79.9,
"('ecoinvent-3.4-biosphere', '72b26150-457e-47b6-a77c-987c2e76f704')",Bromide,Bromide,Br-,79.9,
"('ecoinvent-3.4-biosphere', '50fb73f7-935a-4cf8-81a0-ff3ca0ea35f9')",Phenmedipham,Phenmedipham,C16H16N2O4,300.31,
"('ecoinvent-3.4-biosphere', '50fb73f7-935a-4cf8-81a0-ff3ca0ea35f9')",Phenmedipham,Phenmedipham,C16H16N2O4,300.31,
"('ecoinvent-3.4-biosphere', '50fb73f7-935a-4cf8-81a0-ff3ca0ea35f9')",Phenmedipham,Phenmedipham,C16H16N2O4,300.31,
"('ecoinvent-3.4-biosphere', '91b452dc-ddbd-40a4-9281-33303109495e')",Trifluralin,Trifluralin,C13H16F3N3O4,335.28,
"('ecoinvent-3.4-biosphere', '91b452dc-ddbd-40a4-9281-33303109495e')",Trifluralin,Trifluralin,C13H16F3N3O4,335.28,
"('ecoinvent-3.4-biosphere', '91b452dc-ddbd-40a4-9281-33303109495e')",Trifluralin,Trifluralin,C13H16F3N3O4,335.28,
"('ecoinvent-3.4-biosphere', '131565d8-5d8d-466f-be1d-3615fb77da86')",Sodium hydroxide,Sodium hydroxide,HNaO,39.997,
"('ecoinvent-3.4-biosphere', '131565d8-5d8d-466f-be1d-3615fb77da86')",Sodium hydroxide,Sodium hydroxide,HNaO,39.997,
"('ecoinvent-3.4-biosphere', '131565d8-5d8d-466f-be1d-3615fb77da86')",Sodium hydroxide,Sodium hydroxide,HNaO,39.997,
"('ecoinvent-3.4-biosphere', 'f91cec3b-a79f-41f3-bc74-cdda6f91964f')",Sodium tetrahydridoborate,Sodium tetrahydridoborate,BH4Na,37.84,
"('ecoinvent-3.4-biosphere', 'f91cec3b-a79f-41f3-bc74-cdda6f91964f')",Sodium tetrahydridoborate,Sodium tetrahydridoborate,BH4Na,37.84,
"('ecoinvent-3.4-biosphere', 'f91cec3b-a79f-41f3-bc74-cdda6f91964f')",Sodium tetrahydridoborate,Sodium tetrahydridoborate,BH4Na,37.84,
"('ecoinvent-3.4-biosphere', '101c756f-d7af-4c18-826f-2144b6a54f5f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', '101c756f-d7af-4c18-826f-2144b6a54f5f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', '101c756f-d7af-4c18-826f-2144b6a54f5f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', '10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '10df31ce-d6ad-42b6-8fb2-9dfdb588e9ec')",Benzo(b)fluoranthene,Benzo(b)fluoranthene,C20H12,252.3,
"('ecoinvent-3.4-biosphere', '6eebb3c4-306f-4dc4-afb1-2c8fdf0c64ff')",Trimethylamine,Trimethylamine,C3H9N,59.11,
